type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
323,-0.008653083816170692,-0.06931573897600174,0.06895472854375839,-0.15235689282417297,-0.17691978812217712,-0.23656289279460907,0.1669033020734787,-0.12860515713691711,0.1064542680978775,0.13971684873104095,-0.15138821303844452,-0.045223698019981384,-0.24963977932929993,-0.3889850676059723,0.0534682534635067,0.08765916526317596,-0.06691928952932358,-0.17629475891590118,0.05494047328829765,0.03512353450059891,0.18662860989570618,-0.06652308255434036,0.1896354705095291,-0.07824810594320297,0.19825126230716705,-0.0531228743493557,0.10160735249519348,-0.18629314005374908,0.0892871841788292,-0.018577607348561287,-0.07601211220026016,0.22357343137264252,-0.0917057916522026,0.2272515892982483,0.06100976839661598,-0.06296344846487045,-0.008306114934384823,-0.05312934145331383,-0.3073461651802063,0.10244323313236237,0.14774304628372192,0.10985275357961655,0.06392543017864227,-0.16725127398967743,-0.06190628185868263,0.05312992259860039,0.01857846975326538,0.2038029134273529,-0.057164933532476425,0.0921325832605362,0.14919452369213104,0.0027777161449193954,0.01344645582139492,-0.1119762659072876,0.14310145378112793,-0.09383046627044678,-0.18717645108699799,0.06446509063243866,-0.1387866735458374,0.04931323975324631,0.16028374433517456,-0.17306648194789886,0.01380399614572525,0.19566230475902557,-0.2715553939342499,-0.0594392865896225,-0.1943391114473343,0.18803586065769196,-0.06368080526590347,-0.17359110713005066,-0.10691209882497787,0.06261240690946579,0.17629164457321167,0.16969044506549835,0.04633635655045509,0.032263994216918945,0.08646472543478012,-0.1379263997077942,0.04391699656844139,-0.23124416172504425,-0.17895177006721497,-0.048927612602710724,0.12232151627540588,0.1697228103876114,0.03653501346707344,-0.2459975928068161,0.012137038633227348,0.015419862233102322,-0.12440373003482819,0.0951584130525589,-0.1201142966747284,0.08325193077325821,-0.185989648103714,0.2893836498260498,-0.053264863789081573,0.2938603162765503,-0.2026708424091339,0.057117342948913574,-0.06679493188858032,-0.2375127077102661,0.11755020171403885,-0.24176150560379028,0.15245337784290314,-0.09458725154399872,0.09105537086725235,0.035099729895591736,-0.17315411567687988,-0.058306168764829636,-0.08356186002492905,-0.2572883367538452,-0.09041695296764374,-0.09531788527965546,-0.05998604744672775,0.06857330352067947,-0.02318471297621727,-0.2759230136871338,-0.06742849946022034,0.07904527336359024,0.18074524402618408,-0.2841392755508423,-0.09843188524246216,0.28499549627304077,-0.05907207354903221,-0.11709297448396683,-0.14315277338027954,0.018599849194288254,-0.2561231851577759,-0.008074725978076458
324,-0.019834117963910103,-0.05966515466570854,0.019483787938952446,-0.12072276324033737,-0.10910601913928986,-0.12471368908882141,0.0924261212348938,-0.06204618513584137,0.06016627326607704,0.06340059638023376,-0.1053144782781601,-0.04773683845996857,-0.10966899991035461,-0.23390217125415802,0.04238264262676239,0.04835500195622444,-0.043770402669906616,-0.08310438692569733,0.02488766796886921,0.01132818590849638,0.1105213612318039,-0.05226897820830345,0.11666770279407501,-0.06371136754751205,0.11883604526519775,-0.03785866126418114,0.04612831398844719,-0.1102842465043068,0.061554525047540665,-0.023007499054074287,-0.05197346210479736,0.11699818819761276,-0.031390972435474396,0.12952180206775665,0.03646291792392731,-0.04210749268531799,0.01329752802848816,-0.028157906606793404,-0.14416292309761047,0.05527542531490326,0.10011149197816849,0.040694013237953186,0.04284188151359558,-0.10111460089683533,-0.028135349974036217,0.03924184292554855,0.009910297580063343,0.11114822328090668,-0.03030719794332981,0.06131581962108612,0.0838204100728035,0.0006822217837907374,0.025694886222481728,-0.0619627870619297,0.07991619408130646,-0.030119601637125015,-0.09944597631692886,0.010574785992503166,-0.08556690067052841,-0.011077303439378738,0.10808372497558594,-0.09350861608982086,0.026268934831023216,0.1414991021156311,-0.12777245044708252,-0.025375057011842728,-0.11106453090906143,0.08558150380849838,-0.05235717445611954,-0.08455274254083633,-0.07910934835672379,0.04032434523105621,0.08297780901193619,0.11586546897888184,0.001517983735539019,0.0008896035142242908,0.02731439098715782,-0.10585497319698334,0.019981488585472107,-0.12412339448928833,-0.0924481749534607,-0.037682145833969116,0.08250779658555984,0.10261526703834534,0.02635253220796585,-0.14958108961582184,0.002376979449763894,-0.026478897780179977,-0.06803011149168015,0.06737285852432251,-0.06471797823905945,0.07941117882728577,-0.09665830433368683,0.19481594860553741,-0.004716126713901758,0.1895918995141983,-0.11962032318115234,0.03142882138490677,-0.02595418319106102,-0.14785902202129364,0.07030604034662247,-0.13960005342960358,0.08282629400491714,-0.07799804955720901,0.04351292550563812,0.02697649784386158,-0.07203245162963867,-0.02767845243215561,-0.020938992500305176,-0.15867574512958527,-0.04560907557606697,-0.049953948706388474,-0.030801884829998016,0.02940707467496395,-0.020341308787465096,-0.15889346599578857,-0.01118094939738512,0.04697968438267708,0.1303909868001938,-0.16464218497276306,-0.05464126169681549,0.1868075579404831,-0.059427279978990555,-0.06910497695207596,-0.07510717958211899,0.016441620886325836,-0.1581503301858902,-0.00023437556228600442
325,-0.01004739385098219,-0.05448572710156441,0.0359061174094677,-0.1252146065235138,-0.10738930106163025,-0.1368410289287567,0.10601507127285004,-0.08427256345748901,0.0658479556441307,0.08704499900341034,-0.09861396998167038,-0.029798367992043495,-0.12168782949447632,-0.24959294497966766,0.04110855236649513,0.07661125063896179,-0.04978404939174652,-0.08495064079761505,0.025444312021136284,0.026708194985985756,0.10566139966249466,-0.04677019640803337,0.11954650282859802,-0.0412057563662529,0.11215627938508987,-0.04643169417977333,0.05688275024294853,-0.1021217554807663,0.049924615770578384,-0.019594091922044754,-0.052633561193943024,0.13347484171390533,-0.04680318757891655,0.1391148716211319,0.04985174164175987,-0.03997749462723732,0.007413496728986502,-0.03418562561273575,-0.1569744348526001,0.0483262725174427,0.09331606328487396,0.044583577662706375,0.037561822682619095,-0.09675179421901703,-0.04547245427966118,0.04747575893998146,0.01700819656252861,0.12220489978790283,-0.04015073552727699,0.06425616145133972,0.09389682859182358,0.005865486338734627,0.002085263142362237,-0.059498950839042664,0.08202892541885376,-0.03893284499645233,-0.1122545525431633,0.022283434867858887,-0.08941531926393509,0.00487623130902648,0.10265413671731949,-0.09649033099412918,0.014010483399033546,0.14397397637367249,-0.14128734171390533,-0.025861788541078568,-0.10419510304927826,0.08620395511388779,-0.04047027975320816,-0.10650373995304108,-0.07528416067361832,0.050345923751592636,0.09719226509332657,0.11527512967586517,-0.00911976769566536,0.0032445681281387806,0.03633645921945572,-0.09316490590572357,0.010986106470227242,-0.1444835215806961,-0.09810725599527359,-0.029445789754390717,0.08685971051454544,0.10144064575433731,-0.00161229376681149,-0.1427547037601471,-0.0010217528324574232,-0.00952641200274229,-0.064712293446064,0.07318567484617233,-0.06604088097810745,0.054503291845321655,-0.09904634952545166,0.20218832790851593,-0.018373636528849602,0.19078300893306732,-0.12880387902259827,0.028718696907162666,-0.04019127041101456,-0.14661186933517456,0.07302062958478928,-0.15873293578624725,0.08410532772541046,-0.07669464498758316,0.04760900139808655,0.010673623532056808,-0.08757230639457703,-0.03070168010890484,-0.0036351336166262627,-0.15344594419002533,-0.059656787663698196,-0.050706494599580765,-0.00907261110842228,0.03788785636425018,-0.03011219948530197,-0.16572816669940948,-0.0284710880368948,0.07284440845251083,0.10258938372135162,-0.16419878602027893,-0.06546162068843842,0.18557125329971313,-0.04857582226395607,-0.057199589908123016,-0.08153044432401657,0.025895824655890465,-0.1662413328886032,0.0029056796338409185
326,-0.023547660559415817,-0.041768353432416916,0.040597934275865555,-0.13103556632995605,-0.11231333762407303,-0.1369965523481369,0.10768888890743256,-0.0874510258436203,0.06894704699516296,0.07905296981334686,-0.11073306947946548,-0.030941253527998924,-0.10905548185110092,-0.26856446266174316,0.04639219492673874,0.08062834292650223,-0.05214808136224747,-0.08017099648714066,0.021081801503896713,0.026462629437446594,0.1112649142742157,-0.060271039605140686,0.1283862590789795,-0.04308794066309929,0.11905021965503693,-0.0505150705575943,0.05764543265104294,-0.09352735430002213,0.044373415410518646,-0.021305983886122704,-0.05222475901246071,0.1292053759098053,-0.042217664420604706,0.1341089904308319,0.05784144252538681,-0.05084146931767464,0.017589611932635307,-0.037760645151138306,-0.16232985258102417,0.05138520896434784,0.10675553232431412,0.031177258118987083,0.048607826232910156,-0.10631204396486282,-0.04091266915202141,0.04706411436200142,0.033209748566150665,0.11981072276830673,-0.045033905655145645,0.06370130181312561,0.09893785417079926,0.007981568574905396,-0.00107373611535877,-0.06517822295427322,0.06721512973308563,-0.04062015190720558,-0.1199362650513649,0.006340424995869398,-0.0880836769938469,-0.007865781895816326,0.11053940653800964,-0.09107229113578796,0.02392483316361904,0.1586957424879074,-0.12947839498519897,-0.018031781539320946,-0.10111615061759949,0.07914460450410843,-0.037875946611166,-0.10865529626607895,-0.08274339139461517,0.04628579318523407,0.08278019726276398,0.12225335836410522,-0.02713213674724102,-0.010808868333697319,0.030204089358448982,-0.09905343502759933,0.017738932743668556,-0.14385861158370972,-0.09540662169456482,-0.02549200877547264,0.10496855527162552,0.10090754926204681,-0.009458567947149277,-0.14065910875797272,-0.0014414157485589385,-0.013846099376678467,-0.05928948149085045,0.08203102648258209,-0.06222282350063324,0.06735836714506149,-0.10798980295658112,0.21127961575984955,-0.021531986072659492,0.205264613032341,-0.12928205728530884,0.033266909420490265,-0.04316379502415657,-0.15353277325630188,0.08339788764715195,-0.1752243936061859,0.08420195430517197,-0.08212263137102127,0.05329981818795204,0.004395853728055954,-0.08213607221841812,-0.031130611896514893,0.013664528727531433,-0.16020192205905914,-0.06596442312002182,-0.053436364978551865,-0.004570607095956802,0.038111090660095215,-0.03234044089913368,-0.1665174514055252,-0.022790584713220596,0.07036785781383514,0.10529076308012009,-0.1728929877281189,-0.059261221438646317,0.1989578902721405,-0.061249881982803345,-0.06166195124387741,-0.08465815335512161,0.03321407362818718,-0.16900120675563812,0.003226670203730464
327,0.0006038042483851314,-0.10298137366771698,-0.01718132384121418,-0.10690872371196747,-0.09708806872367859,-0.11066701263189316,0.06379856914281845,-0.036012910306453705,0.038827527314424515,0.050837479531764984,-0.08291956037282944,-0.08326753228902817,-0.11286260932683945,-0.16161632537841797,0.023144036531448364,-0.014675945974886417,-0.03743346035480499,-0.07651147246360779,0.029513506218791008,-0.00012221622455399483,0.08781110495328903,-0.04938548803329468,0.09500164538621902,-0.07928238064050674,0.11175113916397095,-0.008243107236921787,0.03519001975655556,-0.13700905442237854,0.09892719238996506,-0.030843297019600868,-0.043861471116542816,0.09217920154333115,-0.013806725852191448,0.11595606058835983,-0.012875787913799286,-0.014214327558875084,0.00894081313163042,-0.012374898418784142,-0.10756275802850723,0.04690762609243393,0.07563432306051254,0.0466994009912014,0.03063960187137127,-0.0817139744758606,-0.018322473391890526,0.01803090050816536,-0.037241049110889435,0.09694040566682816,-0.007495875936001539,0.058174118399620056,0.048623185604810715,-0.004664482548832893,0.0679563581943512,-0.06953631341457367,0.10562130063772202,-0.01752125471830368,-0.035806264728307724,0.01328008808195591,-0.09121499955654144,-0.0006796870147809386,0.09240628033876419,-0.11031893640756607,0.02502152882516384,0.11621973663568497,-0.12030582129955292,-0.037958238273859024,-0.12132593244314194,0.09785288572311401,-0.07709626108407974,-0.039101842790842056,-0.08766382932662964,0.04061809182167053,0.09210969507694244,0.09740811586380005,0.052952226251363754,0.02899770624935627,0.0429728701710701,-0.10004907846450806,0.0025398845318704844,-0.10091204941272736,-0.06825213879346848,-0.050384849309921265,0.04966992884874344,0.09364866465330124,0.07526108622550964,-0.1462632715702057,0.008177060633897781,-0.05617861822247505,-0.09383345395326614,0.040097758173942566,-0.06198902055621147,0.09187434613704681,-0.07814635336399078,0.16493822634220123,0.021353019401431084,0.1454426795244217,-0.09557995945215225,0.021485280245542526,-0.007104142103344202,-0.13555264472961426,0.047831613570451736,-0.08932872861623764,0.06406179070472717,-0.07515286654233932,0.042413171380758286,0.07092887908220291,-0.06286324560642242,-0.043950919061899185,-0.07986282557249069,-0.14661018550395966,-0.00913245603442192,-0.04118555411696434,-0.07376368343830109,0.010662558488547802,-0.008274216204881668,-0.14254097640514374,-0.002257733605802059,0.01892552711069584,0.1505395621061325,-0.13707949221134186,-0.05812743678689003,0.15200281143188477,-0.04379945620894432,-0.0765535831451416,-0.058822911232709885,-0.006882077548652887,-0.1530364453792572,-0.005225629545748234
328,-0.0413408987224102,-0.1110190749168396,0.02440507337450981,-0.14384546875953674,-0.15504929423332214,-0.1560540795326233,0.12563924491405487,-0.04477124661207199,0.06333944201469421,0.05496629327535629,-0.13239967823028564,-0.12412894517183304,-0.17312245070934296,-0.27622929215431213,0.08210144191980362,-0.04065150395035744,-0.030074570327997208,-0.14068149030208588,0.027715733274817467,-0.009700346738100052,0.2022211104631424,-0.09796620160341263,0.16727109253406525,-0.15822733938694,0.18188171088695526,-0.015272778458893299,0.04234945401549339,-0.2047218680381775,0.16062280535697937,-0.044984158128499985,-0.06868926435709,0.14616841077804565,-0.0031239839736372232,0.15996742248535156,-0.021656621247529984,-0.051040831953287125,0.01625162549316883,-0.0027304724790155888,-0.20515014231204987,0.10482485592365265,0.13077035546302795,0.07631628960371017,0.06874188035726547,-0.15731751918792725,-0.02550262212753296,0.013763772323727608,-0.012318331748247147,0.14827372133731842,0.006468942388892174,0.09327609837055206,0.11713609844446182,-0.018805164843797684,0.12097305804491043,-0.09799150377511978,0.15754663944244385,-0.05264716595411301,-0.09610597044229507,0.02188112586736679,-0.11613177508115768,3.604064113460481e-05,0.15086986124515533,-0.16635990142822266,0.04474293068051338,0.19363124668598175,-0.20447032153606415,-0.06831415742635727,-0.18389399349689484,0.15638473629951477,-0.08170685172080994,-0.07580110430717468,-0.13467217981815338,0.012406304478645325,0.1453166902065277,0.14244113862514496,0.08021280914545059,0.025775954127311707,0.04244335740804672,-0.17248304188251495,0.0524868443608284,-0.1468241661787033,-0.13695156574249268,-0.0835375040769577,0.06435798853635788,0.17439481616020203,0.13246920704841614,-0.23713460564613342,0.001764068379998207,-0.04373810067772865,-0.1269337683916092,0.05530685931444168,-0.10338103771209717,0.13250727951526642,-0.13715431094169617,0.20818783342838287,0.026729511097073555,0.25348997116088867,-0.12839221954345703,0.06857487559318542,-0.013168709352612495,-0.22999195754528046,0.1002182811498642,-0.1258118450641632,0.1288227140903473,-0.12199120968580246,0.06354667246341705,0.09523928910493851,-0.10717210918664932,-0.06222103536128998,-0.1533108502626419,-0.241829976439476,-0.023983264341950417,-0.06160210818052292,-0.1296696662902832,0.007856285199522972,0.029884692281484604,-0.21984541416168213,-0.011210012249648571,0.004823337774723768,0.24229761958122253,-0.22997066378593445,-0.1013156846165657,0.24187201261520386,-0.08669838309288025,-0.1352703720331192,-0.08297672867774963,-0.013328836299479008,-0.2389654964208603,-0.0005079831462353468
329,-0.025075241923332214,-0.061490461230278015,0.023595767095685005,-0.11339070647954941,-0.09706403315067291,-0.10611212253570557,0.09166758507490158,-0.06007019430398941,0.059473972767591476,0.047214146703481674,-0.09748280048370361,-0.043761640787124634,-0.08686446398496628,-0.2415197789669037,0.05061471834778786,0.05056871473789215,-0.04155978187918663,-0.06670846045017242,0.013105890713632107,0.013055572286248207,0.10647569596767426,-0.05611482635140419,0.11744027584791183,-0.05368804931640625,0.10456522554159164,-0.03664938732981682,0.03430129960179329,-0.09926746785640717,0.06461519002914429,-0.034185390919446945,-0.04760398343205452,0.11313506215810776,-0.01938524655997753,0.11293298751115799,0.028903447091579437,-0.03437243029475212,0.016785215586423874,-0.020715678110718727,-0.12719836831092834,0.04767457768321037,0.09018919616937637,0.02374126948416233,0.03912484645843506,-0.09050572663545609,-0.022220678627490997,0.04865039885044098,0.017885705456137657,0.10225638002157211,-0.023019880056381226,0.049790799617767334,0.08359432965517044,-0.0027540794108062983,0.02588227018713951,-0.04817242547869682,0.0731484517455101,-0.03360285982489586,-0.08079344034194946,0.004886196460574865,-0.07942270487546921,-0.014306246303021908,0.09879923611879349,-0.0970027819275856,0.025903550907969475,0.1418079137802124,-0.10531437397003174,-0.02169622667133808,-0.09246791154146194,0.07059485465288162,-0.04494456946849823,-0.08011037111282349,-0.08709308505058289,0.03523586690425873,0.07885868847370148,0.11015114933252335,-0.009470912627875805,-0.011094385758042336,0.019446300342679024,-0.10814527422189713,0.025036904960870743,-0.11168836802244186,-0.07912670820951462,-0.03791189566254616,0.08421678096055984,0.10387180000543594,0.017107445746660233,-0.1446191668510437,-0.004970732145011425,-0.031834010034799576,-0.057738982141017914,0.06891749799251556,-0.06285396218299866,0.0668102279305458,-0.09650308638811111,0.18790452182292938,0.0107958959415555,0.17598463594913483,-0.09376009553670883,0.028055746108293533,-0.024660106748342514,-0.14735177159309387,0.06349136680364609,-0.13172654807567596,0.07104222476482391,-0.0874181017279625,0.04899785667657852,0.02536347135901451,-0.06264454126358032,-0.026321224868297577,-0.00562262162566185,-0.14732590317726135,-0.034723930060863495,-0.05064723268151283,-0.016147660091519356,0.018678246065974236,-0.02258889749646187,-0.14042487740516663,-0.018038135021924973,0.05855761840939522,0.12183405458927155,-0.16320063173770905,-0.062022823840379715,0.18393085896968842,-0.07183293253183365,-0.0566360205411911,-0.07345554232597351,0.022999143227934837,-0.1567329615354538,0.006684656720608473
330,-0.007092317566275597,-0.0698515921831131,0.02024705521762371,-0.14805279672145844,-0.12535202503204346,-0.1570345163345337,0.09661754220724106,-0.08737751841545105,0.07041551172733307,0.0919482484459877,-0.11626090854406357,-0.044533323496580124,-0.12796805799007416,-0.2642624080181122,0.032046038657426834,0.07755272835493088,-0.05959053337574005,-0.09353002160787582,0.035214703530073166,0.031119663268327713,0.10230676829814911,-0.05742805823683739,0.13034802675247192,-0.04704362899065018,0.12218476086854935,-0.05280705913901329,0.061775218695402145,-0.11625616997480392,0.05244855210185051,-0.02849588170647621,-0.05702586844563484,0.13604189455509186,-0.045756980776786804,0.15132570266723633,0.060741450637578964,-0.040391698479652405,0.012543002143502235,-0.03930600360035896,-0.1560824066400528,0.05163513123989105,0.10897678136825562,0.03962717205286026,0.04088718071579933,-0.09716041386127472,-0.043472010642290115,0.05682764947414398,0.006580371875315905,0.132148876786232,-0.043235983699560165,0.07107015699148178,0.08652854710817337,0.010878868401050568,0.013769306242465973,-0.06878597289323807,0.08976256847381592,-0.03109079599380493,-0.10717497766017914,0.01216942723840475,-0.10497094690799713,-0.009166296571493149,0.11659061163663864,-0.09774359315633774,0.020076243206858635,0.1616988480091095,-0.14115719497203827,-0.023821936920285225,-0.11434637010097504,0.09579066932201385,-0.05859680846333504,-0.10389319062232971,-0.08602212369441986,0.0669165626168251,0.09717872738838196,0.13236135244369507,-0.008048293180763721,-0.0012374815996736288,0.041122302412986755,-0.11318247020244598,0.0070243352092802525,-0.15343381464481354,-0.08708116412162781,-0.035573091357946396,0.10289046913385391,0.09663877636194229,0.007445560302585363,-0.1587142050266266,-0.0013024399522691965,-0.03997276350855827,-0.07505223155021667,0.07818436622619629,-0.06443112343549728,0.08401758968830109,-0.0989512950181961,0.23348043859004974,-0.011914661154150963,0.21210891008377075,-0.14479702711105347,0.0308912955224514,-0.03603760898113251,-0.16107508540153503,0.0779351070523262,-0.17964409291744232,0.08510717004537582,-0.08653207123279572,0.054195646196603775,0.02475055865943432,-0.08225922286510468,-0.036120638251304626,0.005718260072171688,-0.1741674691438675,-0.06627487391233444,-0.052666932344436646,-0.01548116933554411,0.03495407477021217,-0.041520051658153534,-0.1839303821325302,-0.013507070019841194,0.07403621077537537,0.1245456337928772,-0.17144335806369781,-0.05550176650285721,0.20723176002502441,-0.0511636957526207,-0.056652653962373734,-0.09461171180009842,0.026187125593423843,-0.17598679661750793,-0.006359415128827095
331,-0.008826931938529015,-0.06752157211303711,0.03835686296224594,-0.16383905708789825,-0.1463373601436615,-0.19254164397716522,0.13104824721813202,-0.10761229693889618,0.08653849363327026,0.1120973601937294,-0.13097813725471497,-0.03552757203578949,-0.1722204089164734,-0.3275429308414459,0.04228060692548752,0.10454905778169632,-0.07515735179185867,-0.12215227633714676,0.038067400455474854,0.03525862842798233,0.12519590556621552,-0.06031248718500137,0.1553592085838318,-0.0484083890914917,0.1624751091003418,-0.05482916533946991,0.08315563946962357,-0.1416902393102646,0.06309443712234497,-0.022660301998257637,-0.06514190882444382,0.17260901629924774,-0.06715073436498642,0.18897700309753418,0.06895552575588226,-0.05702671408653259,0.010138791054487228,-0.05714651569724083,-0.22763289511203766,0.0706823542714119,0.13397914171218872,0.057726502418518066,0.05345739796757698,-0.1242900863289833,-0.05228206142783165,0.06477654725313187,0.01126163825392723,0.16053177416324615,-0.05633296072483063,0.07884902507066727,0.11048592627048492,0.010862672701478004,0.0029075872153043747,-0.0873446837067604,0.10613767802715302,-0.045113515108823776,-0.15643267333507538,0.03075200878083706,-0.12284789234399796,0.009347779676318169,0.13686399161815643,-0.12081064283847809,0.02179175801575184,0.18643277883529663,-0.18838554620742798,-0.024784328415989876,-0.14453254640102386,0.12292762100696564,-0.06564782559871674,-0.1411794275045395,-0.09128709137439728,0.07253807038068771,0.1225551888346672,0.1604602038860321,-0.012033062055706978,0.005147052928805351,0.06302782893180847,-0.12227558344602585,0.012895910069346428,-0.19110780954360962,-0.13068729639053345,-0.04167059436440468,0.1202353909611702,0.128348246216774,0.0008343230583705008,-0.18903498351573944,0.012028736993670464,-0.019976498559117317,-0.0900750532746315,0.09645134955644608,-0.09059683978557587,0.08098044991493225,-0.1396178901195526,0.2724457383155823,-0.03301698714494705,0.2593171298503876,-0.17793762683868408,0.032873641699552536,-0.050483424216508865,-0.19210118055343628,0.08831123262643814,-0.2240280956029892,0.1031385138630867,-0.08782190084457397,0.0672813281416893,0.02740795537829399,-0.11880222707986832,-0.04181540012359619,-0.00768057769164443,-0.20415066182613373,-0.07788679003715515,-0.0731823518872261,-0.014554832130670547,0.06097748130559921,-0.04653381556272507,-0.2259652018547058,-0.0376431904733181,0.0899716317653656,0.14456434547901154,-0.22351406514644623,-0.08120915293693542,0.24915938079357147,-0.06146156042814255,-0.08242975175380707,-0.11766058951616287,0.027081424370408058,-0.21251240372657776,-0.005136683117598295
332,-0.020469747483730316,-0.061178166419267654,0.05203172564506531,-0.18039675056934357,-0.15207187831401825,-0.181601420044899,0.1292678415775299,-0.11459509283304214,0.08666098117828369,0.1090385913848877,-0.14310964941978455,-0.025264522060751915,-0.15457691252231598,-0.347878634929657,0.054533347487449646,0.1171412467956543,-0.0689583346247673,-0.10258147865533829,0.03141168877482414,0.03745235130190849,0.12847788631916046,-0.07058709859848022,0.15649841725826263,-0.04819127917289734,0.15225598216056824,-0.06270286440849304,0.07967089861631393,-0.1240999847650528,0.046419207006692886,-0.02045215107500553,-0.06774667650461197,0.15917329490184784,-0.061691489070653915,0.1847880482673645,0.07887405157089233,-0.06151003763079643,0.013692636974155903,-0.05509772151708603,-0.21688635647296906,0.06119595468044281,0.12912973761558533,0.0384642630815506,0.05209558457136154,-0.13041618466377258,-0.06003280729055405,0.05965004488825798,0.027774343267083168,0.16133156418800354,-0.05874334275722504,0.07510188966989517,0.11412331461906433,0.010720161721110344,-0.008269748650491238,-0.08885335177183151,0.08864245563745499,-0.04340265318751335,-0.1521589756011963,0.016291221603751183,-0.12972742319107056,-0.009300864301621914,0.14131732285022736,-0.10595086216926575,0.029797552153468132,0.20272083580493927,-0.16372263431549072,-0.027694394811987877,-0.13205543160438538,0.09806797653436661,-0.04609861597418785,-0.1404527723789215,-0.09583234041929245,0.07880749553442001,0.10566329956054688,0.16185449063777924,-0.03197372704744339,-0.007784170564264059,0.046563372015953064,-0.1255045235157013,0.008973538875579834,-0.1895173043012619,-0.12523116171360016,-0.042647626250982285,0.13089267909526825,0.1302998811006546,-0.017784345895051956,-0.17758315801620483,-0.0005015598144382238,-0.022844064980745316,-0.07818491756916046,0.09408346563577652,-0.0849488154053688,0.08224883675575256,-0.13789649307727814,0.2737475335597992,-0.025796035304665565,0.2663790285587311,-0.18112726509571075,0.04008808359503746,-0.046497445553541183,-0.18544384837150574,0.1052364706993103,-0.22024962306022644,0.10613889247179031,-0.09435619413852692,0.06309892982244492,0.0028605321422219276,-0.11007197201251984,-0.034414585679769516,0.02508794143795967,-0.20727646350860596,-0.09249654412269592,-0.0654018446803093,-0.002652039285749197,0.06128358468413353,-0.04819580167531967,-0.2196653187274933,-0.03183504939079285,0.0943051427602768,0.12893474102020264,-0.22065162658691406,-0.07773254066705704,0.2599406838417053,-0.061963699758052826,-0.07572241127490997,-0.11168474704027176,0.036521390080451965,-0.20947296917438507,0.0023620391730219126
