p_id,prs,code_reviews
29726821,0,0
20696704,0,0
166683,0,0
27101227,0,0
37098957,0,0
2794416,0,0
10189893,0,0
22776109,0,0
3453516,0,0
12913669,0,0
4609897,0,0
17889464,0,0
3322072,0,0
31176201,0,0
12607665,0,0
30391334,0,0
5514678,0,0
14067148,0,0
27052770,0,0
28911715,0,0
7329235,0,0
10520267,0,0
33019654,0,0
12618334,0,0
19710981,0,0
31963578,0,0
10364487,0,0
11265330,0,0
36665356,0,0
42039798,0,0
38816009,0,0
40221464,0,0
43769259,0,0
40628214,0,0
40527479,0,0
41631524,0,0
39492089,0,0
42201047,0,0
44816014,0,0
31517509,0,0
2944301,0,0
2654448,0,0
6241619,0,0
26133419,0,0
972743,0,0
5926198,0,0
30113330,0,0
12785844,0,0
4714127,0,0
13988153,0,0
4489394,0,0
29021479,0,0
17705661,0,0
33786222,0,0
32701425,0,0
4720578,0,0
32740998,0,0
12308006,0,0
6443995,0,0
8406632,0,0
11149746,0,0
7353572,0,0
660840,0,0
25188985,0,0
11801963,0,0
13982511,0,0
7317493,0,0
17739212,0,0
21173795,0,0
31638556,0,0
27749211,0,0
26312177,0,0
8095633,0,0
27297908,0,0
8886773,0,0
20464895,0,0
17730780,0,0
35503898,0,0
34119357,0,0
32234380,0,0
34866772,0,0
14063193,0,0
41612784,0,0
43976038,0,0
5929309,0,0
23580102,0,0
14501342,0,0
13973566,0,0
21759816,0,0
3380520,0,0
24624041,0,0
5876498,0,0
27396212,0,0
3678797,0,0
18073052,0,0
11058276,0,0
4999121,0,0
10903557,0,0
35760572,0,0
4619241,0,0
12978298,0,0
35263378,0,0
34828896,0,0
40234782,0,0
10423520,0,0
17617363,0,0
9996526,0,0
22956165,0,0
22256499,0,0
10163456,0,0
4574675,0,0
27769830,0,0
1619710,0,0
18026425,0,0
11382268,0,0
2253326,0,0
3754717,0,0
33443722,0,0
32621694,0,0
34310083,0,0
22312526,0,0
7453176,0,0
5835805,0,0
10051637,0,0
43007154,0,0
5489793,0,0
11725506,0,0
20046542,0,0
4968630,0,0
26867386,0,0
29835911,0,0
28996378,0,0
3935673,0,0
14943499,0,0
8354798,0,0
21813263,0,0
34419953,0,0
32785743,0,0
10345722,0,0
37907438,0,0
43673121,0,0
7348843,0,0
21989386,0,0
28348338,0,0
31142080,0,0
19878369,0,0
4632123,0,0
29126939,0,0
12402990,0,0
7659661,0,0
30546289,0,0
4021510,0,0
37280504,0,0
7334232,0,0
38923424,0,0
41961275,0,0
39917631,0,0
11339367,0,0
9481893,0,0
6824188,0,0
9554378,0,0
22147648,0,0
27968436,0,0
7338575,0,0
29717863,0,0
4653294,0,0
25480359,0,0
26678490,0,0
28986162,0,0
3089108,0,0
30533927,0,0
25135941,0,0
31595435,0,0
23752357,0,0
21815330,0,0
8525439,0,0
27569926,0,0
7305986,0,0
7853508,0,0
16326184,0,0
32514286,0,0
37301170,0,0
9860944,0,0
33575194,0,0
9200248,0,0
21929247,0,0
26451060,0,0
13814536,0,0
27716705,0,0
30895480,0,0
19891758,0,0
7333218,0,0
11483525,0,0
18878054,0,0
17734784,0,0
16018560,0,0
8233564,0,0
35043470,0,0
15903242,0,0
31821963,0,0
35735473,0,0
28200770,0,0
4485070,0,0
6384270,0,0
5124885,0,0
737169,0,0
43671692,0,0
15476989,0,0
12171908,0,0
27986151,0,0
12200571,0,0
9121930,0,0
21673288,0,0
4032842,0,0
17158345,0,0
9698848,0,0
5911797,0,0
11409382,0,0
12809176,0,0
28002088,0,0
19760854,0,0
7928596,0,0
14621453,0,0
28334964,0,0
18018657,0,0
20587253,0,0
1014589,0,0
7056245,0,0
39494939,0,0
41837070,0,0
43299385,0,0
43682548,0,0
3622186,0,0
28921482,0,0
17780501,0,0
20848028,0,0
25721748,0,0
29638237,0,0
649075,0,0
1375986,0,0
10253443,0,0
12159476,0,0
29555990,0,0
4175628,0,0
2917309,0,0
21731929,0,0
18066737,0,0
12427598,0,0
14957954,0,0
15608955,0,0
34825858,0,0
6545690,0,0
35862236,0,0
3196300,0,0
23629443,0,0
34809975,0,0
37833009,0,0
41642446,0,0
44369358,0,0
38020549,0,0
43727099,0,0
31542290,0,0
15995044,0,0
12908763,0,0
12142390,0,0
28766530,0,0
17917592,0,0
22784662,0,0
29578122,0,0
14052310,0,0
6529434,0,0
9738532,0,0
12577722,0,0
26394588,0,0
30247763,0,0
10414699,0,0
12545729,0,0
6554886,0,0
19393050,0,0
31179895,0,0
5733741,0,0
2508103,0,0
26961725,0,0
19507234,0,0
35511941,0,0
37496162,0,0
32528347,0,0
15642067,0,0
32642223,0,0
8664878,0,0
32309292,0,0
4105814,0,0
43457569,0,0
38318693,0,0
42084779,0,0
40796419,0,0
20292040,0,0
13839898,0,0
17669618,0,0
29600906,0,0
29213867,0,0
22142699,0,0
2545488,0,0
15198198,0,0
22632548,0,0
873456,0,0
15894157,0,0
31934248,0,0
14910013,0,0
13898099,0,0
7536817,0,0
9018112,0,0
5772656,0,0
2326875,0,0
34997208,0,0
34935882,0,0
34549602,0,0
8843441,0,0
34501750,0,0
8275915,0,0
42578822,0,0
43575771,0,0
38840748,0,0
27607996,0,0
12710319,0,0
5813440,0,0
9132888,0,0
8896250,0,0
18301042,0,0
19138597,0,0
18741924,0,0
32789416,0,0
34500116,0,0
4131877,0,0
9644193,0,0
36749601,0,0
9573723,0,0
44672203,0,0
10149669,0,0
22149719,0,0
11445379,0,0
710254,0,0
18054891,0,0
31400614,0,0
30101203,0,0
29212683,0,0
28923378,0,0
30556413,0,0
7109346,0,0
2324117,0,0
6098795,0,0
28000137,0,0
12387718,0,0
28351556,0,0
30741305,0,0
1112279,0,0
43841293,0,0
15115592,0,0
31687568,0,0
16820078,0,0
8154514,0,0
31407129,0,0
3074818,0,0
18875751,0,0
6941074,0,0
20086162,0,0
2342579,0,0
22090822,0,0
26472767,0,0
14013389,0,0
2522083,0,0
31077191,0,0
29395975,0,0
15618217,0,0
15859832,0,0
25615575,0,0
37274806,0,0
12886457,0,0
22981598,0,0
39701241,0,0
14765630,0,0
10250070,0,0
8058306,0,0
17387273,0,0
2802621,0,0
30349454,0,0
10109966,0,0
30056014,0,0
13145073,0,0
29877376,0,0
12358113,0,0
2694099,0,0
9718623,0,0
8687250,0,0
10655751,0,0
37100910,0,0
35568083,0,0
37251333,0,0
36273146,0,0
36768949,0,0
7545719,0,0
21961293,0,0
19686540,0,0
14684775,0,0
7625859,0,0
19587091,0,0
2472796,0,0
27601541,0,0
10596146,0,0
14318164,0,0
21007861,0,0
25104858,0,0
13937390,0,0
30788215,0,0
6243819,0,0
21338077,0,0
32160001,0,0
37318026,0,0
37001360,0,0
44276210,0,0
39274806,0,0
44464297,0,0
13922778,0,0
27265421,0,0
26244081,0,0
22547276,0,0
6183185,0,0
23606997,0,0
828843,0,0
6923190,0,0
19431312,0,0
25329294,0,0
15325084,0,0
19436766,0,0
15882668,0,0
30596784,0,0
34449398,0,0
37544029,0,0
33266749,0,0
35129094,0,0
34483366,0,0
37172597,0,0
4465838,0,0
34970243,0,0
5940788,0,0
8115052,0,0
27326431,0,0
13905146,0,0
31403915,0,0
28166550,0,0
16215524,0,0
25049127,0,0
30197562,0,0
27657923,0,0
20677305,0,0
29997436,0,0
14091379,0,0
32517954,0,0
32523683,0,0
14074964,0,0
34326615,0,0
8136298,0,0
9150626,0,0
9941593,0,0
43882148,0,0
14793723,0,0
28341657,0,0
11247695,0,0
17705800,0,0
28811585,0,0
26774414,0,0
19200046,0,0
17332052,0,0
17525936,0,0
1199252,0,0
226995,0,0
31469261,0,0
7530810,0,0
27178956,0,0
33963669,0,0
21988497,0,0
37130050,0,0
37201872,0,0
32460940,0,0
34133462,0,0
27647858,0,0
36497691,0,0
14097541,0,0
6575894,0,0
39432362,0,0
31487675,0,0
10149078,0,0
13775136,0,0
25852303,0,0
21367185,0,0
3194201,0,0
533882,0,0
30073461,0,0
6951109,0,0
9875329,0,0
34377434,0,0
35923198,0,0
18507779,0,0
3492167,0,0
10463020,0,0
37906970,0,0
44414239,0,0
40931656,0,0
40314126,0,0
31051052,0,0
9850604,0,0
24514897,0,0
26240131,0,0
5554154,0,0
3294955,0,0
16616306,0,0
11107779,0,0
5693542,0,0
21899926,0,0
33126821,0,0
33173433,0,0
32366519,0,0
2863090,0,0
9744920,0,0
33047634,0,0
35782096,0,0
23976583,0,0
32589409,0,0
6862611,0,0
10842767,0,0
35926696,0,0
39093246,0,0
43706246,0,0
40982630,0,0
40314200,0,0
43979823,0,0
41823818,0,0
13791458,0,0
15308415,0,0
25868822,0,0
12616557,0,0
17699572,0,0
31602719,0,0
26158344,0,0
15927021,0,0
29181670,0,0
24670913,0,0
5754752,0,0
17496726,0,0
5123656,0,0
8011321,0,0
32367468,0,0
32377758,0,0
31854285,0,0
3051114,0,0
26623599,0,0
26337535,0,0
25598975,0,0
8583258,0,0
155723,0,0
13962045,0,0
5753991,0,0
7813372,0,0
27472977,0,0
31235790,0,0
31237728,0,0
13507715,0,0
13508966,0,0
32326928,0,0
29283126,0,0
36552272,0,0
35854883,0,0
42150620,0,0
3623035,0,0
19992848,0,0
7923778,0,0
2693177,0,0
11966293,0,0
13784990,0,0
11306025,0,0
3196939,0,0
33595161,0,0
35895430,0,0
32422820,0,0
32151450,0,0
32260355,0,0
3023641,0,0
38989612,0,0
40983054,0,0
18327326,0,0
8121266,0,0
31613853,0,0
30666178,0,0
27057415,0,0
28021031,0,0
29017515,0,0
13753180,0,0
1937862,0,0
4792987,0,0
8587098,0,0
9455206,0,0
34499879,0,0
18214817,0,0
13412279,0,0
35781926,0,0
6947742,0,0
4987653,0,0
12112459,0,0
27629018,0,0
4567977,0,0
18326071,0,0
8367793,0,0
42484246,0,0
41757352,0,0
42885510,0,0
38048175,0,0
23144613,0,0
28885149,0,0
8585680,0,0
21937637,0,0
25386155,0,0
31227661,0,0
4665350,0,0
9119696,0,0
9140062,0,0
17371849,0,0
10854319,0,0
22304974,0,0
11742421,0,0
7368360,0,0
12877190,0,0
19829575,0,0
21902180,0,0
23934495,0,0
31875138,0,0
18919861,0,0
32478249,0,0
18285844,0,0
36272465,0,0
35798742,0,0
10122192,0,0
37837366,0,0
1134576,0,0
8683281,0,0
1146450,0,0
12263118,0,0
14047527,0,0
9867409,0,0
24462261,0,0
5767323,0,0
19788942,0,0
17775977,0,0
13663094,0,0
7605497,0,0
5530012,0,0
14029508,0,0
15907284,0,0
8277640,0,0
12748587,0,0
14118378,0,0
16007531,0,0
14739991,0,0
33186116,0,0
10752406,0,0
9552831,0,0
1504671,0,0
40411306,0,0
19963036,0,0
11518114,0,0
4154293,0,0
4089508,0,0
15552531,0,0
11718306,0,0
13911590,0,0
17428349,0,0
11020851,0,0
16161877,0,0
14887961,0,0
2450252,0,0
10912011,0,0
34255611,0,0
12836087,0,0
32597579,0,0
6961671,0,0
5120188,0,0
43693448,0,0
6877091,0,0
7694796,0,0
4370825,0,0
699335,0,0
27781814,0,0
919808,0,0
21805000,0,0
26206286,0,0
6947031,0,0
30168752,0,0
7808099,0,0
15118804,0,0
6127025,0,0
18359786,0,0
11188763,0,0
32813982,0,0
20880691,0,0
848375,0,0
37388474,0,0
15677608,0,0
36859263,0,0
42649354,0,0
40794505,0,0
40700169,0,0
18775907,0,0
31548741,0,0
10948879,0,0
24321542,0,0
11113479,0,0
13386142,0,0
27111139,0,0
13488274,0,0
6894057,0,0
4941960,0,0
16896937,0,0
7347039,0,0
15526128,0,0
11368179,0,0
7734789,0,0
20787303,0,0
29980872,0,0
13502402,0,0
30949889,0,0
36439946,0,0
33465402,0,0
32587523,0,0
32265101,0,0
32692486,0,0
9918323,0,0
10429045,0,0
35151717,0,0
37611397,0,0
12275189,0,0
13758573,0,0
10237152,0,0
4928246,0,0
20834384,0,0
20954640,0,0
14074787,0,0
27511256,0,0
15068795,0,0
12974587,0,0
23395863,0,0
1591873,0,0
11591948,0,0
35824561,0,0
289300,0,0
34584190,0,0
32703027,0,0
37582854,0,0
43033082,0,0
26181993,0,0
11646191,0,0
4028059,0,0
10278543,0,0
19719888,0,0
13703280,0,0
27539642,0,0
4015376,0,0
15123747,0,0
14102461,0,0
21346995,0,0
27964023,0,0
39347612,0,0
5925206,0,0
6521435,0,0
2513853,0,0
8800009,0,0
22903507,0,0
28989416,0,0
39238,0,0
24655524,0,0
13778739,0,0
1606051,0,0
31059942,0,0
23381973,0,0
2924017,0,0
7359061,0,0
6254653,0,0
37089208,0,0
34489957,0,0
8592307,0,0
34188067,0,0
16373281,0,0
33107561,0,0
35635680,0,0
35728730,0,0
35800297,0,0
7665339,0,0
12309779,0,0
42590987,0,0
42610663,0,0
37971511,0,0
43676136,0,0
8267147,0,0
11204101,0,0
20372288,0,0
26139126,0,0
8646116,0,0
4998211,0,0
12351403,0,0
23725091,0,0
31554694,0,0
3774156,0,0
28975343,0,0
31105476,0,0
13068220,0,0
31699014,0,0
22766176,0,0
27889516,0,0
3460352,0,0
2764609,0,0
5734717,0,0
22660898,0,0
32822036,0,0
34709615,0,0
34622463,0,0
12103467,0,0
3509472,0,0
31790435,0,0
41676395,0,0
19926639,0,0
22262994,0,0
31404582,0,0
31068214,0,0
21581135,0,0
25037642,0,0
31678632,0,0
10053243,0,0
14086708,0,0
36849008,0,0
33218801,0,0
16936154,0,0
33637631,0,0
34067835,0,0
9029372,0,0
33770839,0,0
10376808,0,0
36592582,0,0
40116107,0,0
32503369,17,14
28798861,1,0
28809460,19,9
12854296,30,0
28032227,43,0
19884947,1,0
12510907,1,0
13618703,21,0
5548817,1,0
17279207,1,0
20661229,4,0
14541527,2,0
16485742,1,0
37342235,3,0
1007224,12,9
34582944,3,0
34768472,1,0
22130041,2,0
13089920,1,0
22172458,4,0
41135108,4,0
16822581,1,0
32191400,2,0
31782007,2,0
29569593,1,0
17877792,20,0
5514811,11,0
36813606,1,0
34074500,1,0
7879172,16,0
21314275,1,0
12635,1,0
32019598,2,0
2827526,4,0
18601670,5,0
8499654,8,0
31519151,2,0
34563000,7,0
9211611,1,0
30854337,6,0
33818842,1,0
42820801,1,0
28184257,2,0
33775889,2,0
9215835,1,0
21495268,3,0
37484879,1,0
35647501,1,0
37930977,1,0
4216585,1,0
24360946,1,0
25845188,4,0
15650816,1,0
38853279,1,0
30195042,1,0
43586223,1,0
12468189,1,0
30018668,2,0
37338204,2,0
30497780,1,2
32829771,1,0
25160237,2,0
34916446,1,0
33530202,1,0
22169010,1,0
29223456,1,0
37931015,1,0
37286685,1,0
11802600,1,0
35486280,2,0
10622772,1,0
17715657,1,0
26106762,1,0
38207069,1,0
42907346,1,0
21474791,1,0
32380565,1,0
40316853,0,0
44955265,0,0
39959762,0,0
38479318,0,0
43975806,0,0
43033120,0,0
38500662,0,0
40460259,0,0
40275897,0,0
39473568,0,0
40308289,0,0
42220078,0,0
43474503,0,0
6146136,0,0
15551049,0,0
30823869,0,0
25361806,0,0
17104283,0,0
27517181,0,0
8887320,0,0
22262513,0,0
14883270,0,0
19792705,0,0
16679113,0,0
2800598,0,0
8127905,0,0
7935999,0,0
33124474,0,0
34475375,0,0
33362649,0,0
35625816,0,0
32571142,0,0
32582982,0,0
10434812,0,0
36776158,0,0
36841066,0,0
39323500,0,0
40279310,0,0
41909597,0,0
43037731,0,0
30851341,0,0
10973739,0,0
24030416,0,0
22419251,0,0
1398665,0,0
18142303,0,0
26649353,0,0
29215906,0,0
5041191,0,0
27582555,0,0
20987901,0,0
26448511,0,0
35515917,0,0
36966406,0,0
27806917,0,0
35456433,0,0
35730111,0,0
18583660,0,0
34938745,0,0
34853432,0,0
41087350,0,0
41189569,0,0
43970245,0,0
42827586,0,0
42984669,0,0
24271461,0,0
17722729,0,0
26162724,0,0
30044915,0,0
23092839,0,0
30752510,0,0
23493706,0,0
263918,0,0
27835319,0,0
16744123,0,0
20683256,0,0
13809213,0,0
5674815,0,0
11363948,0,0
11763108,0,0
2251427,0,0
4517552,0,0
10450994,0,0
19405980,0,0
13877829,0,0
32347597,0,0
31931646,0,0
11542024,0,0
32256762,0,0
7442151,0,0
36902872,0,0
12776901,0,0
42667541,0,0
37707048,0,0
7834797,0,0
4429172,0,0
2225630,0,0
22970656,0,0
17004817,0,0
28312474,0,0
23668126,0,0
18958327,0,0
11703153,0,0
23560416,0,0
8662728,0,0
15328422,0,0
30775296,0,0
23079665,0,0
8488843,0,0
14619353,0,0
35500887,0,0
32674989,0,0
33057488,0,0
35694306,0,0
2651629,0,0
12374438,0,0
31841986,0,0
39212890,0,0
42438240,0,0
42007869,0,0
13809448,0,0
13842192,0,0
24790605,0,0
10157675,0,0
291952,0,0
17439507,0,0
27388298,0,0
30844534,0,0
5044557,0,0
24182372,0,0
8976278,0,0
22819829,0,0
5554398,0,0
35535807,0,0
20813407,0,0
32030136,0,0
16982280,0,0
3684721,0,0
14525476,0,0
12171523,0,0
504473,0,0
36768687,0,0
5330889,0,0
43797898,0,0
39014893,0,0
38890248,0,0
43689802,0,0
11766992,0,0
29911088,0,0
15377202,0,0
6258983,0,0
19578750,0,0
31333688,0,0
25637494,0,0
3694562,0,0
30506424,0,0
14420511,0,0
25879137,0,0
35940096,0,0
31766631,0,0
9147543,0,0
36826661,0,0
18280956,0,0
8161742,0,0
8090531,0,0
7554564,0,0
39495450,0,0
38903646,0,0
43061944,0,0
17677767,0,0
14094081,0,0
17253953,0,0
8512381,0,0
23114900,0,0
18541797,0,0
8615549,0,0
28440726,0,0
3870838,0,0
5587185,0,0
31464761,0,0
27130031,0,0
29214189,0,0
29393778,0,0
13914467,0,0
8155023,0,0
16926049,0,0
16520004,0,0
6402646,0,0
21956985,0,0
32189369,0,0
34336698,0,0
19537222,0,0
32568921,0,0
37090708,0,0
34613314,0,0
35829765,0,0
43186543,0,0
21193593,0,0
8468619,0,0
26272906,0,0
2622707,0,0
26738987,0,0
455415,0,0
15764441,0,0
34137049,0,0
36465173,0,0
10048793,0,0
8674663,0,0
12809201,0,0
15101025,0,0
9328011,0,0
43439856,0,0
41687405,0,0
40749076,0,0
39874586,0,0
44068581,0,0
8048180,0,0
30659392,0,0
13795697,0,0
8672854,0,0
13052668,0,0
31042060,0,0
28681758,0,0
35901799,0,0
33788067,0,0
30913763,0,0
16460618,0,0
34852641,0,0
29203205,0,0
35344987,0,0
12292232,0,0
33889732,0,0
42762824,0,0
43111071,0,0
13993618,0,0
13853475,0,0
22850096,0,0
14156115,0,0
6699597,0,0
18129920,0,0
7676934,0,0
30147625,0,0
23742929,0,0
8596506,0,0
4923879,0,0
2938959,0,0
24774406,0,0
30292313,0,0
13874355,0,0
24118860,0,0
16294545,0,0
33307054,0,0
33430579,0,0
8467735,0,0
18124003,0,0
5069882,0,0
22277515,0,0
30789092,0,0
23862004,0,0
13807028,0,0
19290411,0,0
8563757,0,0
20381565,0,0
17958344,0,0
15067672,0,0
11107068,0,0
23889670,0,0
9901967,0,0
18058077,0,0
5320626,0,0
16406248,0,0
27034953,0,0
14054612,0,0
17572617,0,0
31037589,0,0
20471897,0,0
11128544,0,0
35896258,0,0
16942486,0,0
35977439,0,0
10842828,0,0
33428316,0,0
32202981,0,0
366205,0,0
18898077,0,0
30262206,0,0
17773302,0,0
26395483,0,0
22802211,0,0
13882938,0,0
29145221,0,0
17572486,0,0
29330489,0,0
25129632,0,0
5692924,0,0
874542,0,0
21201403,0,0
8474385,0,0
23185549,0,0
8574670,0,0
16094086,0,0
12128195,0,0
33394985,0,0
33814345,0,0
33490406,0,0
30551998,0,0
8564364,0,0
5018253,0,0
32982013,0,0
32538994,0,0
3206591,0,0
20612869,0,0
20614635,0,0
2866057,0,0
19911759,0,0
7205313,0,0
20002056,0,0
14667550,0,0
24637157,0,0
6964248,0,0
760958,0,0
18566666,0,0
3585016,0,0
23727028,0,0
28230550,0,0
6424718,0,0
13391035,0,0
34516785,0,0
33076937,0,0
11184001,0,0
2549813,0,0
33114431,0,0
2863450,0,0
14036473,0,0
40061646,0,0
37708273,0,0
40627628,0,0
54273,0,0
1425211,0,0
24724006,0,0
23102751,0,0
5893111,0,0
17614540,0,0
31387528,0,0
3808501,0,0
28395999,0,0
22758173,0,0
26240064,0,0
33127323,0,0
16226290,0,0
32437386,0,0
34345345,0,0
17071528,0,0
34879861,0,0
41084524,0,0
5713029,0,0
9210029,0,0
7076933,0,0
6011924,0,0
10259087,0,0
4088031,0,0
29043494,0,0
1807791,0,0
27687956,0,0
12244552,0,0
15240579,0,0
26611254,0,0
28275225,0,0
34459694,0,0
13115062,0,0
4648113,0,0
6597624,0,0
38820741,0,0
9565631,0,0
28995491,0,0
23222745,0,0
28527269,0,0
21932900,0,0
2731418,0,0
3908665,0,0
23028155,0,0
6710777,0,0
26033153,0,0
17785321,0,0
37470854,0,0
33269514,0,0
35962631,0,0
33323424,0,0
35620716,0,0
33508993,0,0
36653899,0,0
3917983,0,0
38200403,0,0
40679342,0,0
41051977,0,0
793271,0,0
29405767,0,0
9411427,0,0
15347391,0,0
20860624,0,0
26897232,0,0
11416207,0,0
25426560,0,0
172729,0,0
28552965,0,0
11887621,0,0
5020274,0,0
34570531,0,0
9229247,0,0
8593758,0,0
41639664,0,0
44312599,0,0
39488960,0,0
44028712,0,0
28323641,0,0
16762278,0,0
5767904,0,0
12172195,0,0
24193913,0,0
1952393,0,0
26374629,0,0
8633516,0,0
22085862,0,0
32732507,0,0
37544176,0,0
30299731,0,0
37201274,0,0
33470956,0,0
36456533,0,0
10141988,0,0
32649812,0,0
34449340,0,0
9435480,0,0
4621026,0,0
43176445,0,0
8937853,0,0
14534054,0,0
27830376,0,0
4664547,0,0
19417522,0,0
10396925,0,0
6578480,0,0
5491877,0,0
27179274,0,0
11131174,0,0
16680378,0,0
373041,0,0
22212928,0,0
8058287,0,0
817580,0,0
32626244,0,0
34366208,0,0
31848208,0,0
29320511,0,0
36390833,0,0
5204198,0,0
3362335,0,0
42461993,0,0
39230362,0,0
37878418,0,0
25583681,0,0
24616620,0,0
5635002,0,0
26901042,0,0
29662697,0,0
15112118,0,0
3621813,0,0
29643183,0,0
12788103,0,0
11538940,0,0
7476079,0,0
32396002,0,0
33435214,0,0
35131958,0,0
971919,0,0
7054871,0,0
19709044,0,0
38858374,0,0
37787080,0,0
41434237,0,0
44525062,0,0
15307014,0,0
22461272,0,0
7446112,0,0
10005146,0,0
4920745,0,0
9941172,0,0
24036247,0,0
13041050,0,0
25510774,0,0
6754026,0,0
23108413,0,0
13815467,0,0
5195469,0,0
3835728,0,0
35870007,0,0
14781083,0,0
2867380,0,0
18672545,0,0
7431279,0,0
6490446,0,0
36790203,0,0
18717961,0,0
8131064,0,0
1956492,0,0
28102849,0,0
27835728,0,0
21158023,0,0
16842889,0,0
24119795,0,0
7495260,0,0
16378040,0,0
28987438,0,0
29160980,0,0
33441198,0,0
32570620,0,0
19149507,0,0
35271847,0,0
8350904,0,0
43588978,0,0
38002348,0,0
40747688,0,0
42840352,0,0
27576968,0,0
7926991,0,0
27400773,0,0
21946510,0,0
14665972,0,0
28762660,0,0
13140856,0,0
12851023,0,0
9184176,0,0
6210984,0,0
8100234,0,0
3874693,0,0
33315335,0,0
16742112,0,0
32666077,0,0
32621692,0,0
11126565,0,0
34450649,0,0
1497686,0,0
43794907,0,0
42704414,0,0
44367948,0,0
18134564,0,0
28718109,0,0
10377479,0,0
21239980,0,0
2428057,0,0
21601724,0,0
3758626,0,0
17895649,0,0
18501476,0,0
30471495,0,0
30067545,0,0
27062910,0,0
16678163,0,0
15942778,0,0
28206465,0,0
9861967,0,0
9454105,0,0
33555995,0,0
10187219,0,0
33247905,0,0
33411475,0,0
2949189,0,0
4080812,0,0
5702707,0,0
9189561,0,0
8541862,0,0
43900362,0,0
37798497,0,0
16228948,0,0
26616665,0,0
12784813,0,0
12419536,0,0
13642182,0,0
29070906,0,0
28768153,0,0
16576830,0,0
19709769,0,0
27772293,0,0
5863938,0,0
14023756,0,0
12444334,0,0
25464102,0,0
19869285,0,0
31096051,0,0
18735478,0,0
35676415,0,0
65269,0,0
35229806,0,0
27587407,0,0
44274139,0,0
38804269,0,0
10149232,0,0
10154567,0,0
3515329,0,0
12953481,0,0
5668494,0,0
26260921,0,0
30144732,0,0
21416110,0,0
6281423,0,0
20556984,0,0
28261542,0,0
33744992,0,0
33858692,0,0
32655584,0,0
36522073,0,0
9565452,0,0
10236286,0,0
10458353,0,0
32770069,0,0
6289283,0,0
17705544,0,0
12278003,0,0
19912160,0,0
27608771,0,0
22186639,0,0
30052524,0,0
18554845,0,0
13662245,0,0
12931424,0,0
16095466,0,0
20292187,0,0
21627080,0,0
18269711,0,0
7664543,0,0
29520370,0,0
29991385,0,0
18362142,0,0
14157886,0,0
21816011,0,0
6063823,0,0
34147768,0,0
34247979,0,0
35455939,0,0
36480743,0,0
36545020,0,0
12454878,0,0
7816412,0,0
5517398,0,0
39211406,0,0
8572253,0,0
24480211,0,0
11333419,0,0
24552118,0,0
4500400,0,0
16086318,0,0
2499220,0,0
5745087,0,0
86195,0,0
11698781,0,0
21414893,0,0
16045283,0,0
20078959,0,0
18769142,0,0
11338962,0,0
26705473,0,0
13038539,0,0
27034033,0,0
30376034,0,0
5813323,0,0
12598366,0,0
6883441,0,0
13577084,0,0
9418701,0,0
31926014,0,0
37053473,0,0
3962485,0,0
30509166,0,0
36691591,0,0
3016056,0,0
43406393,0,0
40162596,0,0
39629071,0,0
39854972,0,0
43419559,0,0
38033342,0,0
43502029,0,0
29374651,0,0
19163460,0,0
8125749,0,0
27384143,0,0
8185964,0,0
1949701,0,0
35013033,0,0
16926859,0,0
15741649,0,0
7512379,0,0
33582694,0,0
2861439,0,0
36719531,0,0
39460853,0,0
38430528,0,0
