type,x,y
118,-7.163615278403161,-18.822116004486098
334,-1.500085405360773,-13.88364585556997
581,-22.556717633135765,-4.411321633896463
1037,-10.27365103350452,-30.783809795407937
1354,-8.499082925153344,-26.614910929266646
1713,11.169473060700494,-23.26163521693499
2858,5.2797522999074395,-13.409509588374037
2889,12.850997431584736,-15.656692019682117
3174,-11.333406591327623,12.594064624778602
3634,33.643352118222964,-12.473707754181481
3697,-13.682375391026506,6.758347919242605
4376,-12.419684039200677,-25.46248897671324
5606,-8.394876575386688,13.046731111718623
5773,15.61543765890737,-6.562961556566955
6442,-11.34557645761094,2.432404096413076
6614,8.58019595187034,-13.612107683361662
6979,0.6710123821461398,-25.949419189460578
7149,-14.63268043662816,5.67607205395804
7181,-16.12106229046725,4.84854670257941
8276,13.897853564871472,0.936452534866349
8525,-7.107571565579395,-18.622172119482357
8571,1.051513318494755,-10.943343254780688
8785,6.6093433352351765,0.5738418519682549
9166,15.089143676152247,-3.6181159802155576
9774,4.214921455583477,10.635177020761459
9900,13.629854094153949,-3.5895520946826913
10382,0.6986265314716383,11.880039356117637
10711,12.923360336190504,2.2069593276646238
11367,-2.374553924757611,-30.57001568769674
11600,-8.398429613514432,-18.737152702002035
11737,-5.859948657677666,6.609925119331708
12333,9.447179209651578,3.1951558890316187
12337,15.032624738746442,-6.011101677541052
13193,5.914223988081356,-8.330034988702495
13547,-11.378971596919454,-25.58788197606966
14079,4.507415434744155,11.57905762484788
14091,7.551253275480874,12.523284743866174
16545,-12.567430676218551,12.473662765589202
16820,7.967012698836756,-23.98301760941568
17019,-9.271635431435305,-26.613615735871445
18002,-8.092225944448192,-25.99930274262215
18070,4.045934172074251,-4.541088044282161
18322,10.890692365324833,2.5568247713838046
18664,-49.325293951918134,2.0118612178679776
19314,-15.047917392754284,0.903583454101522
20051,-3.9367713524844024,-11.066315201776442
20301,10.618363055919604,15.913150758077403
20335,-22.0387630865189,-4.547235447618142
20606,-8.413802110718,-18.67210706836107
20937,-43.69928830552451,-7.424395068433618
21621,17.08684762078409,-34.18569978740778
21750,-9.325784089105477,-26.760329077274946
21772,-9.356252878944437,-5.639932756532598
21981,2.526691918362115,7.762679361668954
22376,-8.638112720337237,31.848711761392543
22787,19.956952370395822,11.833082824191541
23118,1.915758083324645,-6.749050852102922
23177,8.460968612320727,3.149895285495858
25015,5.917421571756176,32.93083512342642
25117,19.575817167136307,12.57772217946733
25689,8.367986578487494,3.2091285144853923
25703,-49.103689527927074,1.8258682902063095
25871,6.684451645106103,-24.330272468369234
25944,-5.931428481213023,-15.200000567635854
26291,-14.967883409042475,12.110689207003109
27364,-6.040155465546198,-13.03724380620143
27710,-48.82352773972371,2.35142623860007
27751,-41.52590108992129,-4.667598211926121
27871,11.59669150057279,-4.975118528967792
27978,3.9495086304276987,-13.766131090259636
29024,22.345086792150894,-11.106189146692419
29152,28.024314451983454,-25.784445261607488
29416,20.37191622663626,-20.976639469937663
30316,21.699037200538076,-15.797403717736545
30761,13.934241047683587,12.256234827536606
30838,11.426049382619523,12.044247081787049
31694,10.86871265488949,-31.839525464576177
31811,36.6575608038286,-8.641188593713203
32622,-16.802627162941533,12.196853228686248
32629,-10.983661938291462,7.571400856727102
33476,-43.111745998553225,-8.227874342612429
33959,12.38631950085916,2.82332047852734
34502,8.482091734616473,3.2204710015596025
34850,-20.628061697245705,7.061892494061041
34903,3.358501967028169,16.51051734790548
35399,17.432881710661086,-3.3650979967853183
35406,21.431831175718024,-15.591172396203124
35583,2.1627024935612913,-23.93152680859005
35744,-2.6116880360772585,31.693817416872054
36176,-13.890477708226992,-0.19782272511945448
37555,-6.213684658431218,11.057403160750182
38307,-15.245243150918691,1.034417606835621
38567,0.1807704100345594,9.987523917719646
38807,4.130894044588209,10.821331800573818
39107,11.382700055573176,12.3384643146329
39238,20.511762827003828,5.695927047387354
39370,13.266066810376477,14.000178719873157
39983,-13.765369636124891,-24.284858189106565
40108,12.474258377727224,16.20547016604149
40537,-1.799622506006588,-2.2314766267115993
40739,37.588813851650144,-2.4693779552345165
40776,-0.08723545023490377,10.182445039747096
40833,17.2889023679421,-34.2299981119492
41544,-14.06275362468415,-0.3142034567101192
41605,12.427396932105236,2.527955940695065
41629,14.749899545722982,17.017771723594958
41865,-43.66778378738921,-7.444923366090834
41973,-11.1750929543462,8.227092617745917
42243,9.062863703317037,-9.442267666018166
42446,-9.406412498175703,-26.747837120939682
43424,-18.91967350792604,-5.940236183911959
44415,-17.403230763521147,-11.907542148286637
45985,-43.161270794732005,-8.167753780003695
46168,5.1287524854907405,9.132478837072973
47739,-15.098644427538872,11.954265170069936
48437,-10.142422833001767,3.5330984082108334
48599,-3.954065400224644,34.16022666033424
49383,-5.802954369996608,-13.16802801479587
49976,8.176045644127484,9.745220101164305
51231,27.352314781549733,-4.7147420850282975
51327,-7.467143384822404,-11.821146145352452
51406,-7.298631655812547,-17.098449184231907
51434,3.006022862163839,-16.582182486846378
51776,12.31557079438094,3.160174990415181
52655,18.15035667498255,2.2859925085058137
